id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FLVCR2	3	0.0031802	0.0088624	0.72313	231	2	-0.50131	0.86947	0.86957	1.0	16294	0	-0.50131
C19orf67	3	0.0032158	0.0089462	0.72313	232	3	-0.61423	0.99262	0.99274	1.0	18665	0	-0.61423
SYNE2	3	0.0032232	0.0089661	0.72313	233	3	-0.77985	0.99678	0.99683	1.0	18757	0	-0.77985
ZNF639	3	0.0032327	0.008986	0.72313	234	1	-0.25486	0.85466	0.85471	1.0	15984	0	-0.25486
TMEM110	3	0.0032343	0.0089918	0.72313	235	2	-0.59064	0.8029	0.80284	1.0	14980	0	-0.59064
SUMO2	3	0.0032688	0.0090877	0.726936	236	3	-0.57923	0.99673	0.99679	1.0	18755	0	-0.57923
LRIG1	3	0.0032852	0.0091364	0.726936	237	1	0.45662	0.037969	0.085508	0.975203	1653	2	0.45662
SERPINA1	3	0.0032988	0.0091704	0.726936	238	2	-0.50603	0.96996	0.97014	1.0	18209	0	-0.50603
OSBP	3	0.0033066	0.009193	0.726936	239	3	-0.30283	0.99669	0.99676	1.0	18754	0	-0.30283
LOC100506127	3	0.0034404	0.0095387	0.751134	240	3	-0.49302	0.99656	0.99663	1.0	18753	0	-0.49302
DGKK	3	0.003475	0.0096299	0.752537	241	2	-0.58117	0.97011	0.97028	1.0	18210	0	-0.58117
RWDD1	3	0.0034765	0.0096362	0.752537	242	3	-0.96343	0.99652	0.99659	1.0	18751	0	-0.96343
SPACA7	3	0.0035104	0.0097315	0.755386	243	3	-0.2926	0.99649	0.99655	1.0	18750	0	-0.2926
ATXN7L3	3	0.0035207	0.0097619	0.755386	244	3	-0.36096	0.99648	0.99654	1.0	18749	0	-0.36096
PRPF31	3	0.0035489	0.0098452	0.755386	245	2	-0.54861	0.76016	0.76045	1.0	14151	0	-0.54861
DUSP12	3	0.0035611	0.0098782	0.755386	246	3	-0.35612	0.99644	0.9965	1.0	18748	0	-0.35612
SLC41A1	3	0.0035666	0.0098929	0.755386	247	2	-0.54554	0.51168	0.53032	1.0	9808	1	-0.54554
DIAPH1	3	0.0035861	0.00994	0.755386	248	3	-0.8775	0.98953	0.98965	1.0	18614	0	-0.8775
IQCA1	3	0.0036002	0.0099746	0.755386	249	2	-0.60694	0.97362	0.97378	1.0	18278	0	-0.60694
RBCK1	3	0.0036075	0.0099924	0.755386	250	2	-0.82187	0.94354	0.94375	1.0	17670	0	-0.82187
SIGMAR1	3	0.0036327	0.010062	0.757623	251	3	-0.45403	0.99637	0.99643	1.0	18747	0	-0.45403
CD82	3	0.003662	0.010144	0.760746	252	3	-0.38093	0.99634	0.9964	1.0	18745	0	-0.38093
ZASP	3	0.0036827	0.010199	0.761848	253	2	-0.50236	0.35501	0.41907	1.0	7787	1	-0.50236
OR4C12	3	0.0037115	0.010277	0.76356	254	2	-0.52539	0.93938	0.9396	1.0	17589	0	-0.52539
PRSS27	3	0.0037206	0.010303	0.76356	255	2	-0.44844	0.60268	0.60639	1.0	11202	1	-0.44844
NHLH2	3	0.0037405	0.010357	0.7646	256	2	-0.42653	0.88582	0.8859	1.0	16583	0	-0.42653
SCAF4	3	0.0037808	0.010461	0.766924	257	3	-0.45488	0.99622	0.99629	1.0	18744	0	-0.45488
B4GALNT2	3	0.0037841	0.01047	0.766924	258	2	-0.37666	0.68049	0.68045	1.0	12623	0	-0.37666
PTGER2	3	0.0038102	0.010543	0.76727	259	1	0.066808	0.59017	0.59523	1.0	10982	1	0.066808
CAVIN3	3	0.0038353	0.01061	0.76727	260	3	-0.42169	0.99616	0.99624	1.0	18743	0	-0.42169
CLEC9A	3	0.003839	0.010622	0.76727	261	2	-0.62676	0.57983	0.58618	1.0	10809	1	-0.62676
OR5M9	3	0.0038445	0.010637	0.76727	262	2	-0.46271	0.97393	0.97409	1.0	18284	0	-0.46271
LY6K	3	0.0038703	0.010698	0.76872	263	2	-0.60029	0.97546	0.97565	1.0	18309	0	-0.60029
EFNB3	3	0.0039152	0.010825	0.772483	264	2	-0.20235	0.6381	0.63901	1.0	11828	1	-0.20235
PIGU	3	0.0039184	0.010832	0.772483	265	2	-0.36823	0.36532	0.42586	1.0	7922	1	-0.36823
ARL4D	3	0.0039631	0.010957	0.778475	266	3	-0.35236	0.99604	0.99612	1.0	18742	0	-0.35236
DPPA2	3	0.0040227	0.011137	0.785327	267	3	-0.74137	0.99598	0.99605	1.0	18741	0	-0.74137
CDCP1	3	0.0040719	0.011249	0.785327	268	2	-0.9965	0.6633	0.66328	1.0	12297	1	-0.9965
TLN1	3	0.0040726	0.011251	0.785327	269	2	-0.29415	0.66926	0.66919	1.0	12411	0	-0.29415
RNASE7	3	0.0040761	0.011257	0.785327	270	3	-0.2434	0.99592	0.99601	1.0	18740	0	-0.2434
RNF146	3	0.004089	0.011294	0.785327	271	2	-0.4986	0.12349	0.20615	1.0	3865	1	-0.4986
DOCK3	3	0.0040923	0.011303	0.785327	272	3	-0.39386	0.99591	0.99599	1.0	18739	0	-0.39386
CD6	3	0.0041251	0.011387	0.785428	273	2	-0.59926	0.30028	0.38447	1.0	7129	1	-0.59926
ABCB7	3	0.0041574	0.011467	0.785428	274	2	-0.61519	0.090303	0.16027	1.0	2991	1	-0.61519
FOXF2	3	0.0041861	0.011538	0.785428	275	2	-0.70684	0.96229	0.96252	1.0	18040	0	-0.70684
BMP8B	3	0.004192	0.011556	0.785428	276	3	-0.42174	0.99581	0.9959	1.0	18738	0	-0.42174
CLEC2A	3	0.0042034	0.01159	0.785428	277	2	-0.58994	0.59546	0.59996	1.0	11076	1	-0.58994
PABPN1	3	0.0042226	0.011645	0.785428	278	2	-0.53683	0.9696	0.96977	1.0	18202	0	-0.53683
WDR48	3	0.0042387	0.011693	0.785428	279	3	-0.42572	0.99576	0.99585	1.0	18737	0	-0.42572
FFAR3	3	0.0042387	0.011693	0.785428	280	3	-0.38868	0.99576	0.99585	1.0	18736	0	-0.38868
TRAF3IP2	3	0.0042457	0.011719	0.785428	281	3	-0.33069	0.98341	0.98356	1.0	18490	0	-0.33069
GRIK4	3	0.0042615	0.011768	0.785428	282	3	-0.35441	0.99574	0.99583	1.0	18735	0	-0.35441
NDUFB1	3	0.0042825	0.011826	0.785428	283	1	0.10333	0.33442	0.40574	1.0	7548	1	0.10333
ADA2	3	0.0042979	0.011868	0.785428	284	2	-0.34634	0.9083	0.90841	1.0	16988	0	-0.34634
OGFOD2	3	0.0043038	0.011885	0.785428	285	3	-0.34424	0.9957	0.9958	1.0	18734	0	-0.34424
KRT34	3	0.0043057	0.011888	0.785428	286	2	-0.49217	0.53864	0.55184	1.0	10190	1	-0.49217
RABGAP1	3	0.0043212	0.011933	0.785428	287	2	-0.55231	0.92541	0.92551	1.0	17309	0	-0.55231
ARHGAP1	3	0.0043548	0.012029	0.785428	288	3	-0.31986	0.99565	0.99576	1.0	18733	0	-0.31986
PPP1R14C	3	0.0043641	0.012048	0.785428	289	2	-0.75643	0.95113	0.9514	1.0	17820	0	-0.75643
KIR2DL1	3	0.0043752	0.01208	0.785428	290	3	-0.34896	0.99562	0.99573	1.0	18732	0	-0.34896
OR4S2	3	0.0043798	0.012094	0.785428	291	2	-0.59064	0.90862	0.90872	1.0	16996	0	-0.59064
MFSD8	3	0.0044842	0.012399	0.797235	292	3	-0.61143	0.99539	0.99551	1.0	18728	0	-0.61143
SPTSSA	3	0.0044924	0.012424	0.797235	293	1	-0.23758	0.97071	0.97087	1.0	18221	0	-0.23758
TSPAN31	3	0.0044941	0.012431	0.797235	294	2	-0.85199	0.78828	0.78838	1.0	14698	0	-0.85199
IARS2	3	0.004506	0.012467	0.797235	295	3	-0.8238	0.98827	0.98845	1.0	18584	0	-0.8238
KLHL20	3	0.0045427	0.012571	0.797235	296	3	-0.44862	0.99546	0.99557	1.0	18731	0	-0.44862
IRF8	3	0.0045622	0.012631	0.797235	297	3	-0.38334	0.99544	0.99555	1.0	18730	0	-0.38334
COG1	3	0.0045833	0.012701	0.797235	298	3	-0.44287	0.99542	0.99553	1.0	18729	0	-0.44287
PTPRC	3	0.0045958	0.012726	0.797235	299	2	-1.395	0.86295	0.86295	1.0	16141	0	-1.395
ZCCHC13	3	0.0045973	0.012733	0.797235	300	1	-0.17935	0.69863	0.6987	1.0	12975	0	-0.17935
SUV39H1	3	0.0046038	0.012747	0.797235	301	2	-0.50723	0.5937	0.5984	1.0	11042	1	-0.50723
ZIC3	3	0.0046423	0.012851	0.797235	302	3	-0.48372	0.99536	0.99547	1.0	18726	0	-0.48372
ARFGEF2	3	0.0046423	0.012851	0.797235	303	3	-0.38018	0.99536	0.99547	1.0	18727	0	-0.38018
HSD17B12	3	0.0046548	0.012878	0.797235	304	3	-0.53866	0.99535	0.99546	1.0	18725	0	-0.53866
REL	3	0.0046893	0.012974	0.797235	305	3	-0.57601	0.99531	0.99542	1.0	18724	0	-0.57601
ACTG1	3	0.00471	0.013036	0.797235	306	3	-0.479	0.99529	0.99541	1.0	18723	0	-0.479
TYK2	3	0.0047255	0.013079	0.797235	307	3	-0.30858	0.99527	0.99539	1.0	18722	0	-0.30858
SIPA1L1	3	0.0047547	0.013154	0.797235	308	2	-0.35179	0.83882	0.83882	1.0	15679	0	-0.35179
C11orf1	3	0.004756	0.013158	0.797235	309	3	-0.29858	0.99524	0.99536	1.0	18721	0	-0.29858
STK4	3	0.0047575	0.013161	0.797235	310	2	-0.50564	0.92774	0.92788	1.0	17351	0	-0.50564
ARHGAP23	3	0.0047575	0.013161	0.797235	311	2	-0.90257	0.7731	0.77328	1.0	14418	0	-0.90257
YIPF7	3	0.0047739	0.013199	0.797235	312	3	-0.40312	0.99523	0.99534	1.0	18720	0	-0.40312
LYZL4	3	0.0047759	0.013204	0.797235	313	2	-0.61993	0.90592	0.90604	1.0	16944	0	-0.61993
UGT1A7	3	0.0047983	0.013259	0.798023	314	2	-0.50422	0.78599	0.78603	1.0	14657	0	-0.50422
SNX17	3	0.0048406	0.013371	0.802247	315	3	-0.27548	0.99516	0.99527	1.0	18719	0	-0.27548
MED13	3	0.0049056	0.013539	0.809704	316	3	-0.23561	0.99509	0.99522	1.0	18718	0	-0.23561
PRR23D1	3	0.005047	0.013915	0.823556	317	2	-0.67495	0.34843	0.41477	1.0	7714	1	-0.67495
MOCS3	3	0.005047	0.013915	0.823556	318	2	-0.67495	0.56363	0.57236	1.0	10549	1	-0.67495
IKZF2	3	0.0050661	0.01398	0.823556	319	3	-0.41317	0.99493	0.99506	1.0	18717	0	-0.41317
TMEM186	3	0.0050694	0.013988	0.823556	320	1	0.20412	0.11478	0.19427	1.0	3638	2	0.20412
COPS4	3	0.0050933	0.01405	0.824626	321	2	-0.70684	0.81573	0.81564	1.0	15223	0	-0.70684
VEPH1	3	0.0051355	0.014173	0.828398	322	2	-0.60025	0.89905	0.89922	1.0	16818	0	-0.60025
HSPA2	3	0.0051461	0.014202	0.828398	323	2	-0.79898	0.28825	0.37706	1.0	6997	1	-0.79898
ARHGAP26	3	0.0052013	0.014348	0.829324	324	2	-0.68799	0.038001	0.085554	0.975203	1655	1	-0.68799
OR7A5	3	0.0052015	0.014348	0.829324	325	3	-0.33714	0.9948	0.99491	1.0	18715	0	-0.33714
SPATA9	3	0.0052268	0.01441	0.829324	326	3	-0.381	0.99477	0.99488	1.0	18714	0	-0.381
MMP26	3	0.0052562	0.014493	0.829324	327	3	-0.62314	0.99474	0.99485	1.0	18713	0	-0.62314
MTRNR2L7	3	0.0052586	0.014499	0.829324	328	3	-0.27872	0.99474	0.99485	1.0	18712	0	-0.27872
BAAT	3	0.005265	0.014512	0.829324	329	3	-0.49217	0.99474	0.99484	1.0	18711	0	-0.49217
POU6F2	3	0.0052865	0.014569	0.829324	330	3	-0.38237	0.99471	0.99481	1.0	18710	0	-0.38237
COL4A3BP	3	0.0053054	0.014627	0.829324	331	3	-0.36133	0.99466	0.99476	1.0	18708	0	-0.36133
GALNTL6	3	0.0053113	0.014642	0.829324	332	3	-0.24958	0.99469	0.99479	1.0	18709	0	-0.24958
CCDC183	3	0.00537	0.014795	0.829324	333	3	-0.51186	0.99463	0.99473	1.0	18705	0	-0.51186
SLU7	3	0.00537	0.014795	0.829324	334	3	-0.51186	0.99463	0.99473	1.0	18707	0	-0.51186
HRCT1	3	0.0053838	0.014827	0.829324	335	2	-0.39068	0.26995	0.36612	1.0	6796	1	-0.39068
STEAP3	3	0.005412	0.01489	0.829324	336	3	-0.48116	0.99459	0.99469	1.0	18704	0	-0.48116
SLURP1	3	0.0054206	0.014916	0.829324	337	2	-0.39874	0.68188	0.68186	1.0	12648	0	-0.39874
UBR1	3	0.0054364	0.014958	0.829324	338	1	0.0015597	0.68385	0.68381	1.0	12691	0	0.0015597
ARID5A	3	0.0054445	0.014977	0.829324	339	3	-0.60676	0.98018	0.98031	1.0	18417	0	-0.60676
BECN2	3	0.0054554	0.015008	0.829324	340	2	-0.4676	0.17768	0.27976	1.0	5178	1	-0.4676
PROS1	3	0.0054554	0.015008	0.829324	341	2	-0.4676	0.74338	0.74358	1.0	13846	0	-0.4676
C20orf144	3	0.0055363	0.015203	0.830471	342	3	-0.55597	0.99446	0.99457	1.0	18703	0	-0.55597
DPEP2	3	0.0055363	0.015203	0.830471	343	3	-0.38295	0.99446	0.99457	1.0	18702	0	-0.38295
TRIM21	3	0.0055413	0.015214	0.830471	344	3	-0.68867	0.98539	0.98555	1.0	18525	0	-0.68867
DNAJC4	3	0.0055503	0.015235	0.830471	345	3	-0.3589	0.99445	0.99455	1.0	18701	0	-0.3589
CRISP3	3	0.0055552	0.015248	0.830471	346	3	-0.58227	0.99444	0.99454	1.0	18700	0	-0.58227
ZNF775	3	0.0055937	0.015355	0.832007	347	2	-0.3088	0.97411	0.97427	1.0	18286	0	-0.3088
OR4C3	3	0.0055974	0.015366	0.832007	348	3	-0.40312	0.9944	0.9945	1.0	18699	0	-0.40312
HMBS	3	0.0056173	0.015416	0.832007	349	3	-0.45185	0.99438	0.99448	1.0	18698	0	-0.45185
B4GALNT3	3	0.0056461	0.015496	0.832007	350	2	-0.33581	0.88169	0.88175	1.0	16509	0	-0.33581
CYP26C1	3	0.0056986	0.015647	0.836004	351	1	-0.018444	0.6484	0.64884	1.0	12024	1	-0.018444
HOXC8	3	0.0057021	0.015659	0.836004	352	2	-0.672	0.88108	0.88113	1.0	16498	0	-0.672
BCL11B	3	0.005743	0.015754	0.837704	353	3	-0.36537	0.99426	0.99435	1.0	18697	0	-0.36537
CD53	3	0.005751	0.01578	0.837704	354	2	-0.60694	0.94496	0.94514	1.0	17696	0	-0.60694
C7orf43	3	0.0057735	0.015839	0.838492	355	2	-0.58873	0.62559	0.6272	1.0	11591	1	-0.58873
MICAL2	3	0.005815	0.015955	0.842262	356	3	-0.32496	0.99418	0.99429	1.0	18696	0	-0.32496
EMC10	3	0.005838	0.016012	0.842922	357	3	-0.37142	0.99416	0.99427	1.0	18695	0	-0.37142
SLC15A4	3	0.0058792	0.016112	0.843874	358	2	-0.44722	0.57444	0.58154	1.0	10728	1	-0.44722
AP1G2	3	0.005882	0.016119	0.843874	359	1	0.36654	0.049705	0.10269	0.984294	1962	2	0.36654
RBM23	3	0.005941	0.016276	0.845188	360	3	-0.47136	0.99406	0.99417	1.0	18694	0	-0.47136
HMGB2	3	0.0059426	0.016279	0.845188	361	2	-0.48929	0.96426	0.96448	1.0	18077	0	-0.48929
STXBP5L	3	0.0059426	0.016279	0.845188	362	2	-0.48929	0.50169	0.52258	1.0	9659	1	-0.48929
RNF187	3	0.0059631	0.016333	0.845694	363	3	-0.60417	0.99342	0.99356	1.0	18682	0	-0.60417
BBOX1	3	0.0060131	0.01647	0.849071	364	1	-0.047472	0.21345	0.32724	1.0	6059	1	-0.047472
COPS7A	3	0.0060181	0.016488	0.849071	365	3	-0.27595	0.99398	0.99409	1.0	18693	0	-0.27595
GTPBP2	3	0.0060617	0.016588	0.850076	366	3	-0.34303	0.99394	0.99405	1.0	18692	0	-0.34303
WTH3DI	3	0.0060655	0.016598	0.850076	367	2	-0.40671	0.97455	0.97473	1.0	18295	0	-0.40671
HIST1H3F	3	0.0060863	0.016645	0.850214	368	3	-0.35437	0.99391	0.99403	1.0	18691	0	-0.35437
TMEM53	3	0.0061179	0.016738	0.852646	369	3	-0.45736	0.99388	0.994	1.0	18690	0	-0.45736
TRADD	3	0.0061464	0.016814	0.85424	370	3	-0.58515	0.98344	0.98359	1.0	18491	0	-0.58515
GHSR	3	0.0062286	0.017035	0.861399	371	3	-0.30171	0.99377	0.9939	1.0	18689	0	-0.30171
TADA3	3	0.0062344	0.017049	0.861399	372	2	-0.69546	0.96047	0.96076	1.0	18001	0	-0.69546
EGR2	3	0.0062646	0.017127	0.861399	373	2	-0.39125	0.85109	0.85107	1.0	15916	0	-0.39125
SOX10	3	0.006284	0.01717	0.861399	374	3	-0.54001	0.99372	0.99384	1.0	18688	0	-0.54001
REV3L	3	0.0063275	0.017285	0.861399	375	2	-0.21023	0.54482	0.55682	1.0	10280	1	-0.21023
CCAR2	3	0.0063289	0.017287	0.861399	376	3	-0.35007	0.99367	0.99381	1.0	18687	0	-0.35007
LHX6	3	0.0063415	0.017316	0.861399	377	3	-0.24958	0.99366	0.99379	1.0	18686	0	-0.24958
MRAP2	3	0.0063511	0.017348	0.861399	378	2	-1.3407	0.074327	0.13786	1.0	2589	1	-1.3407
HTR1B	3	0.0063605	0.017377	0.861399	379	2	-0.48426	0.36788	0.42754	1.0	7951	1	-0.48426
SMTNL1	3	0.006383	0.017444	0.861399	380	3	-0.27458	0.99362	0.99375	1.0	18685	0	-0.27458
CREB3L1	3	0.0063876	0.017457	0.861399	381	3	-0.26333	0.99361	0.99375	1.0	18684	0	-0.26333
SNAP29	3	0.0064122	0.017513	0.861656	382	2	-0.45762	0.45503	0.48771	1.0	9052	1	-0.45762
WDR11	3	0.006424	0.017553	0.861656	383	2	-0.53223	0.95833	0.9586	1.0	17947	0	-0.53223
OR1J4	3	0.0064689	0.017656	0.864477	384	2	-0.41406	0.13817	0.22631	1.0	4233	1	-0.41406
TMCC1	3	0.0065371	0.017819	0.866337	385	2	-0.38025	0.96359	0.96381	1.0	18060	0	-0.38025
ADRB3	3	0.0065382	0.017822	0.866337	386	3	-0.37069	0.99346	0.9936	1.0	18683	0	-0.37069
C18orf25	3	0.0065424	0.017832	0.866337	387	2	-0.56509	0.42273	0.46484	1.0	8614	1	-0.56509
C6orf106	3	0.0065917	0.017963	0.870462	388	3	-0.35327	0.99341	0.99354	1.0	18681	0	-0.35327
CRCP	3	0.0066355	0.018089	0.871652	389	3	-0.44938	0.98684	0.98699	1.0	18554	0	-0.44938
TAF8	3	0.0066419	0.018109	0.871652	390	2	-0.83725	0.97282	0.97299	1.0	18255	0	-0.83725
SKAP1	3	0.0066499	0.018126	0.871652	391	2	-0.47591	0.95048	0.95073	1.0	17802	0	-0.47591
PRDM1	3	0.0066893	0.018219	0.873439	392	3	-0.62328	0.99331	0.99346	1.0	18680	0	-0.62328
GSC	3	0.006722	0.018303	0.873439	393	3	-0.35689	0.99328	0.99343	1.0	18679	0	-0.35689
GNA15	3	0.0067292	0.018322	0.873439	394	2	-0.69711	0.92429	0.92438	1.0	17290	0	-0.69711
ARHGAP27	3	0.0067466	0.018376	0.873439	395	2	-0.2106	0.87963	0.87971	1.0	16476	0	-0.2106
MAP2K7	3	0.0067533	0.018394	0.873439	396	2	-0.4147	0.92179	0.92188	1.0	17242	0	-0.4147
GPBP1L1	3	0.0068237	0.01859	0.880555	397	3	-0.33998	0.99318	0.99332	1.0	18677	0	-0.33998
LOC283710	3	0.0069528	0.01893	0.889827	398	2	-0.64834	0.4439	0.47967	1.0	8885	1	-0.64834
ACTR2	3	0.0069552	0.018936	0.889827	399	3	-0.33927	0.99304	0.99318	1.0	18676	0	-0.33927
SRF	3	0.0069686	0.018973	0.889827	400	3	-0.27866	0.99303	0.99317	1.0	18675	0	-0.27866
TMEM160	3	0.0069749	0.018989	0.889827	401	3	-0.51224	0.98743	0.98759	1.0	18564	0	-0.51224
GHDC	3	0.0069879	0.019022	0.889827	402	3	-0.30198	0.99301	0.99315	1.0	18674	0	-0.30198
TPD52L3	3	0.0070554	0.019192	0.894028	403	3	-0.25906	0.99294	0.99308	1.0	18673	0	-0.25906
CMYA5	3	0.0070609	0.019206	0.894028	404	2	-0.43746	0.38406	0.43841	1.0	8146	1	-0.43746
RIBC2	3	0.0070845	0.019269	0.894775	405	3	-0.30171	0.99292	0.99305	1.0	18672	0	-0.30171
EFCAB6	3	0.0071133	0.019349	0.896246	406	2	-0.26765	0.0022347	0.0062911	0.656884	181	1	-0.26765
CXorf49	3	0.0071656	0.019489	0.900566	407	1	0.083639	0.71969	0.71976	1.0	13404	0	0.083639
CMC2	3	0.007218	0.01963	0.901308	408	1	0.49465	0.0018908	0.0053528	0.636248	159	2	0.49465
RSPH14	3	0.0072636	0.019751	0.901308	409	3	-0.38207	0.99274	0.99286	1.0	18671	0	-0.38207
SIK2	2	0.007266	0.013818	0.823556	410	2	-0.70699	0.93504	0.93491	1.0	17505	0	-0.70699
GAB2	3	0.0072813	0.019787	0.901308	411	3	-0.39308	0.99272	0.99285	1.0	18670	0	-0.39308
OR12D2	3	0.0073031	0.019849	0.901308	412	3	-0.33025	0.9927	0.99282	1.0	18669	0	-0.33025
RGPD4	3	0.0073099	0.019867	0.901308	413	2	-0.86195	0.65695	0.65711	1.0	12177	1	-0.86195
ADCY5	3	0.0073227	0.019896	0.901308	414	1	-0.14456	0.20282	0.31331	1.0	5796	1	-0.14456
ADAM21	3	0.0073274	0.01991	0.901308	415	3	-0.48067	0.98212	0.9823	1.0	18463	0	-0.48067
NAPA	3	0.0073652	0.02	0.901308	416	2	-0.82859	0.92681	0.92694	1.0	17331	0	-0.82859
SHQ1	3	0.0073687	0.020012	0.901308	417	3	-0.3662	0.99263	0.99275	1.0	18667	0	-0.3662
LRRN4	3	0.0073796	0.020032	0.901308	418	3	-0.38122	0.99262	0.99274	1.0	18666	0	-0.38122
RBBP5	3	0.0073979	0.020078	0.901308	419	2	-0.54774	0.72401	0.72413	1.0	13493	0	-0.54774
CHSY3	3	0.0073979	0.020078	0.901308	420	2	-0.54774	0.10326	0.1783	1.0	3333	1	-0.54774
OC90	3	0.0074275	0.020161	0.902902	421	1	0.005988	0.34381	0.41179	1.0	7658	1	0.005988
SMARCE1	3	0.0074879	0.020318	0.907766	422	3	-0.47685	0.99251	0.99263	1.0	18664	0	-0.47685
NDNF	3	0.0075322	0.020439	0.90979	423	2	-0.20068	0.96763	0.96782	1.0	18162	0	-0.20068
OARD1	3	0.0075527	0.020491	0.90979	424	2	-0.53326	0.89977	0.89991	1.0	16835	0	-0.53326
ZNF575	3	0.0075705	0.020531	0.90979	425	2	-0.43388	0.9028	0.9029	1.0	16896	0	-0.43388
ZC3H15	3	0.0075809	0.020556	0.90979	426	3	-0.41873	0.99242	0.99253	1.0	18663	0	-0.41873
GNAL	3	0.0076246	0.020675	0.911778	427	3	-0.24094	0.99238	0.99249	1.0	18662	0	-0.24094
KPNA3	3	0.0076369	0.020702	0.911778	428	1	-0.13221	0.72336	0.72349	1.0	13483	0	-0.13221
TARBP2	3	0.0076532	0.020745	0.911778	429	3	-0.44979	0.99235	0.99246	1.0	18661	0	-0.44979
DUSP27	3	0.0076781	0.020819	0.912878	430	2	-0.48324	0.32748	0.40143	1.0	7464	1	-0.48324
NSD3	3	0.0077678	0.021047	0.919749	431	1	0.18087	0.16168	0.25809	1.0	4810	2	0.18087
OR2T29	3	0.0077806	0.021084	0.919749	432	3	-0.52353	0.99222	0.99234	1.0	18659	0	-0.52353
PSKH2	3	0.0078045	0.021159	0.919749	433	2	-0.50773	0.90817	0.90826	1.0	16987	0	-0.50773
BCL2L1	3	0.0078313	0.021231	0.919749	434	3	-0.53354	0.99217	0.99229	1.0	18657	0	-0.53354
PFDN5	3	0.0078986	0.021395	0.919749	435	2	-0.38778	0.94954	0.94976	1.0	17785	0	-0.38778
CLEC7A	3	0.0079042	0.021416	0.919749	436	3	-0.44106	0.9921	0.99222	1.0	18656	0	-0.44106
VPS53	3	0.0079042	0.021416	0.919749	437	3	-0.41874	0.9921	0.99222	1.0	18654	0	-0.41874
ZDHHC11	3	0.0079042	0.021416	0.919749	438	3	-0.28796	0.9921	0.99222	1.0	18655	0	-0.28796
OR9A4	3	0.0079241	0.021475	0.919749	439	2	-0.60394	0.9164	0.91647	1.0	17137	0	-0.60394
SBNO1	3	0.0079565	0.021546	0.919749	440	3	-0.31013	0.99204	0.99216	1.0	18653	0	-0.31013
GRIN1	3	0.0079606	0.021561	0.919749	441	2	-0.91835	0.93643	0.93662	1.0	17533	0	-0.91835
CTCFL	3	0.008008	0.021678	0.919749	442	3	-0.26695	0.99199	0.99212	1.0	18652	0	-0.26695
MED12	3	0.0080206	0.021714	0.919749	443	3	-0.52104	0.99198	0.99211	1.0	18651	0	-0.52104
OR4C13	3	0.0080235	0.021723	0.919749	444	2	-0.44235	0.020097	0.05179	0.918178	1061	1	-0.44235
HNRNPL	3	0.0080393	0.021763	0.919749	445	2	-0.39497	0.97084	0.97099	1.0	18224	0	-0.39497
RAD9A	3	0.0080777	0.021869	0.919749	446	3	-0.55912	0.99192	0.99204	1.0	18650	0	-0.55912
ZNF510	3	0.008108	0.021948	0.919749	447	2	-0.25995	0.2769	0.37031	1.0	6876	1	-0.25995
AP2A1	3	0.0081085	0.021949	0.919749	448	3	-0.32806	0.99189	0.99201	1.0	18649	0	-0.32806
SYCP1	3	0.0081085	0.021949	0.919749	449	3	-0.91787	0.99189	0.99201	1.0	18647	0	-0.91787
EIF2B2	3	0.0081085	0.021949	0.919749	450	3	-0.76999	0.99189	0.99201	1.0	18648	0	-0.76999
ANKRD20A2	2	0.008138	0.015465	0.832007	451	2	-0.59487	0.99186	0.9917	1.0	18646	0	-0.59487
CAMLG	3	0.0081531	0.022058	0.922293	452	3	-0.3381	0.99185	0.99197	1.0	18645	0	-0.3381
HTR3C	3	0.0082127	0.022201	0.924336	453	2	-0.51949	0.91588	0.91595	1.0	17123	0	-0.51949
SLC7A11	3	0.0082135	0.022205	0.924336	454	2	-0.4671	0.62385	0.62561	1.0	11567	1	-0.4671
FAM20B	3	0.0082774	0.02237	0.926761	455	2	-0.86499	0.96194	0.96216	1.0	18029	0	-0.86499
EVPLL	3	0.0082806	0.022379	0.926761	456	3	-0.43378	0.99172	0.99184	1.0	18644	0	-0.43378
ACOT6	3	0.0082912	0.02241	0.926761	457	3	-0.50887	0.98608	0.98623	1.0	18535	0	-0.50887
DHX8	3	0.0083334	0.022523	0.92909	458	2	-0.83004	0.96057	0.96086	1.0	18003	0	-0.83004
XPO6	3	0.0083601	0.022592	0.92909	459	2	-0.45067	0.88039	0.88044	1.0	16486	0	-0.45067
ZMAT4	3	0.0083725	0.022614	0.92909	460	3	-0.33413	0.99163	0.99175	1.0	18643	0	-0.33413
SLC25A36	3	0.008422	0.022744	0.932422	461	1	-0.33399	0.88248	0.88254	1.0	16519	0	-0.33399
CEBPE	3	0.0084743	0.022874	0.932535	462	1	0.057577	0.76936	0.76959	1.0	14340	0	0.057577
AKAP12	3	0.0084783	0.022883	0.932535	463	2	-0.5917	0.20323	0.31384	1.0	5806	1	-0.5917
EPHB4	3	0.0084858	0.022904	0.932535	464	3	-0.33261	0.99151	0.99163	1.0	18642	0	-0.33261
FHAD1	3	0.0085023	0.022945	0.932535	465	3	-0.26576	0.9915	0.99162	1.0	18641	0	-0.26576
SMARCD3	3	0.0085266	0.023006	0.932713	466	1	0.15313	0.60501	0.6085	1.0	11249	1	0.15313
