Symbol,RSA_Down,RSA_Up,Q1,Q3
AGGF1,-3.175517209,-1.296682701,-3.231995247,-0.829413364
AGK,-0.615998619,-0.928278719,0.152180119,0.63987311
AGL,-0.51636479,-0.664560307,-0.147056626,0.468756608
AGMAT,-1.476001193,-1.240821591,-1.889327314,1.604309169
AGMO,-1.430255868,-1.003132158,-0.131157588,1.347845531
AGO1,-0.171826763,-1.862858098,-0.087628853,2.343363895
AGO2,-3.616595679,-0.34555491,-3.868847721,-0.820417875
AGO3,-0.308818086,-1.337577989,0.415478418,1.009674996
AGO4,-0.097520354,-1.939775718,0.5159523,2.39497921
AGPAT1,-0.5225375,-0.57575363,-0.555570273,0.187263306
AGPAT2,-0.639552611,-0.405931988,-0.935670144,0.422873424
AGPAT3,-0.426996202,-0.869547651,-0.395374722,0.606429803
AGPAT4,-0.610252213,-0.499526424,-0.403806244,0.284659071
AGPAT5,-0.942937961,-0.619799615,-0.818021562,0.912782203
AGPAT6,-0.464510211,-0.747344715,0.015157922,0.250468171
AGPAT9,-0.592495043,-0.688144999,-0.10650291,0.11642601
AGPS,-1.854913719,-0.156609163,-1.636621911,-0.701174303
AGR2,-0.485246942,-1.10073531,-0.248736846,0.344656046
AGR3,-0.174927204,-1.160974628,-0.173722005,1.474203519
AGRN,-0.78740261,-0.542726567,-0.195906228,0.306196059
AGRP,-0.175839074,-1.428391352,0.104177914,0.732595259
AGT,-1.30261118,-0.416643242,-0.586445124,-0.168401116
AGTPBP1,-1.006189251,-0.362282844,-1.077830013,-0.076977416
AGTR1,-0.594623295,-0.550772334,-0.616307146,0.213959621
AGTR2,-0.805280754,-0.695269547,-0.439085422,0.473491389
AGTRAP,-1.089673896,-0.329859275,-0.432518348,0.054841298
AGXT,-0.539267558,-1.069311578,-0.813038983,1.421465779
AGXT2,-0.240853945,-1.05331557,0.105816037,0.940155283
AHCTF1,-0.993480791,-0.377528715,-0.875153772,0.395873356
AHCY,-1.115848068,-0.259643023,-0.549697468,-0.284069958
AHCYL1,-0.217508516,-1.560332092,-0.128607611,1.979342844
AHCYL2,-0.073844441,-3.129887117,0.061688536,3.762769149
AHDC1,-1.626775078,-0.810859836,-2.070867068,0.159701262
AHI1,-0.454049053,-1.038000756,0.086171698,0.89291196
AHNAK,-1.479047118,-0.465249619,-0.750423688,-0.499517023
AHNAK2,-0.523625654,-0.973658727,0.1838287,0.634416782
AHR,-0.431786262,-0.57044761,-0.461550015,0.797169658
AHRR,-2.172693186,-0.21274901,-1.070190538,-0.863083455
AHSA1,-1.422295955,-0.230828614,-0.62393066,-0.099468383
AHSA2,-0.795415529,-1.60303513,-0.9952143,2.031258142
AHSG,-0.908911735,-0.437909248,-0.288507738,-0.142631735
AHSP,-1.101964348,-1.69613084,-0.848981981,1.318210314
AICDA,-1.433603851,-1.337305817,-1.586614734,0.081367543
AIDA,-3.259560222,-0.016149919,-2.473095583,-1.41217712
AIF1,-0.434047953,-0.87181955,-0.330864209,0.287628004
AIF1L,-0.60105574,-0.316714098,-0.451788414,0.108561075
AIFM1,-2.494692995,-0.880255347,-3.170514647,0.501766121
AIFM2,-2.155459205,-0.202228657,-0.667918501,-0.233541952
AIFM3,-0.885852569,-0.786866135,-0.629526416,0.860145361
AIG1,-0.908545837,-1.365710446,-0.656264606,-0.14248348
AIM1,-0.504858874,-0.529147045,-0.534354911,0.751262826
AIM1L,-0.457429182,-1.001367948,-0.11847963,0.61078675
AIM2,-0.479602231,-0.77538658,-0.262565721,0.387772899
AIMP1,-0.451912525,-0.615551387,-0.669586663,0.752793439
AIMP2,-0.331584228,-1.710349501,0.624258188,1.464750783
AIP,-0.811159566,-0.74600933,0.01403739,0.208143596
AIPL1,-0.352536183,-1.246710635,0.359047841,0.461826055
AIRE,-0.875433139,-0.228615708,-0.904224538,0.254603594
AJAP1,-0.236357708,-0.838434162,0.086710112,0.828831859
AJUBA,-1.319891704,-0.863781578,-0.832507007,-0.406705224
AK1,-0.259256648,-1.095253263,0.083793021,0.944939076
AK2,-0.435502466,-0.892343903,-0.676231702,0.844147922
AK3,-0.214660169,-0.97918889,0.187332087,0.638881566
AK4,-0.481321401,-0.786424848,-0.348821533,1.106614691
AK5,-1.041217065,-0.519769613,-1.399963277,0.312176934
AK6,-0.397377548,-0.482773767,-0.324531949,0.739615861
AK7,-0.130304273,-1.491357606,0.504696204,1.31215212
AK8,-0.258668721,-1.072036593,-0.005874871,0.596083046
AK9,-0.516874992,-0.533103672,-0.780254519,0.314683317
AKAP1,-0.62079374,-0.656401462,-0.111293659,0.614620245
AKAP10,-0.157786871,-0.723242316,-0.003466938,0.783385548
AKAP11,-0.97791051,-0.18696733,-0.704280786,-0.192697018
AKAP12,-0.461899843,-1.326717889,-0.42910458,1.700949585
AKAP13,-0.411258767,-0.926643641,0.150668426,0.397892558
AKAP14,-0.797017653,-0.8054165,-0.228356694,-0.058592474
AKAP17A,-0.696117606,-1.387364871,0.40706181,0.535997765
AKAP2,-0.290572588,-1.004830867,-0.500012219,0.835996976
AKAP3,-0.085166697,-2.163175161,0.860690955,2.296636897
AKAP4,-1.299311122,-0.084363047,-1.687688281,-0.269955848
AKAP5,-1.060361005,-0.457793614,-0.732790233,0.707964408
AKAP6,-0.548611183,-1.346731014,-0.82473479,1.725552483
AKAP7,-0.942287841,-0.284981119,-1.28454066,0.369535235
AKAP8,-1.22047569,-0.639756676,-0.099922825,0.93516018
AKAP8L,-0.505764849,-2.005744254,-0.540766667,2.517252403
AKAP9,-0.486728224,-0.488441385,-0.269799068,0.586452935
AKIP1,-0.463219392,-0.492692925,-0.31556271,0.753125928
AKIRIN1,-1.30250712,-1.63874457,-0.785567515,1.718919478
AKIRIN2,-0.41537612,-2.190127629,-0.112643166,0.309977776
AKNA,-1.515667878,-0.244374881,-1.085493083,-0.06946678
AKNAD1,-0.685170393,-0.898603328,-0.989900348,0.974597215
AKR1A1,-0.106412617,-1.417162022,0.106248061,1.24674868
AKR1B1,-0.67764587,-0.516060358,-0.981387857,0.783166894
AKR1B10,-0.686960798,-0.283078277,-0.760060723,0.082120803
AKR1B15,-0.780111217,-0.631198754,-0.098624945,0.295296804
AKR1C1,-0.276152064,-1.42703534,0.022632462,0.737807409
AKR1C2,-0.20323805,-1.843058845,0.695965133,1.132878141
AKR1C3,-0.758117126,-0.578228104,-0.386043987,0.43182217
AKR1C4,-0.56261343,-0.347231349,-0.674107885,0.395862386
AKR1D1,-0.159990923,-1.69651445,0.178648994,1.21310867
AKR1E2,-1.458439882,-0.444141264,-0.919019204,-0.122996677
AKR7A2,-0.753214125,-0.579971092,-0.285808065,-0.022136437
AKR7A3,-0.431162673,-1.269328987,0.065919231,0.756087804
AKT1,-1.060822796,-0.45829673,-0.431023093,0.203632268
AKT1S1,-0.270626956,-1.115028583,0.278362643,0.53955364
AKT2,-0.400135438,-1.692041249,0.417107807,0.604965124
AKT3,-1.307181669,-0.325007101,-0.439443001,-0.105772116
AKTIP,-0.510223937,-0.971452255,0.005910799,0.805596228
ALAD,-0.413318708,-0.944076415,-0.230391214,0.312212251
ALAS1,-0.779424618,-0.242653061,-0.809352843,0.371630543
ALAS2,-1.365117612,-0.178082882,-1.10282618,-0.195146127
ALB,-0.690058968,-0.272006916,-0.881368762,0.362662425
ALCAM,-0.968999131,-0.286977319,-1.261098858,-0.146549834
ALDH16A1,-0.352095442,-0.691490809,-0.164718824,0.629156261
ALDH18A1,-0.549985749,-0.400906365,-0.809465802,0.222575463
ALDH1A1,-0.252248852,-1.11790887,-0.227797371,1.473960124
ALDH1A2,-0.748144904,-0.464408295,-0.301705527,-0.000991752
ALDH1A3,-0.949183165,-1.079416416,-0.111649601,0.263606133
ALDH1B1,-0.466962286,-1.229729744,0.348894966,0.781818231
ALDH1L1,-0.958281574,-0.479249405,-0.240337547,-0.178382692
ALDH1L2,-1.420403094,-0.238029639,-0.994246584,-0.380836069
ALDH2,-0.205798622,-0.522556379,-0.305191096,0.724560502
ALDH3A1,-0.95440057,-0.41077475,-0.656155343,-0.175459791
ALDH3A2,-0.488388714,-1.359787487,-0.59793534,1.125881787
ALDH3B1,-1.153631932,-0.751959475,-0.358168852,0.282850858
ALDH3B2,-0.723412098,-0.318973229,-1.033657944,0.262374286
ALDH4A1,-0.566804314,-0.513882416,-0.846862912,0.78039421
ALDH5A1,-0.879566492,-0.46220499,-0.789560034,0.004883505
ALDH6A1,-0.529072819,-0.694117676,-0.165444875,0.180349331
ALDH7A1,-0.864620055,-0.213084845,-0.649824427,-0.10994236
ALDH8A1,-0.620365921,-0.43179119,-0.726233994,0.30857628
ALDH9A1,-0.555030243,-0.761440317,-0.437737011,0.561113946
ALDOA,-1.512986612,-0.624194099,-0.393913594,-0.255684161
ALDOB,-0.603984057,-0.717148051,-0.455346475,1.024857459
ALDOC,-1.027562323,-0.355485935,-1.004424471,0.064027228
ALG1,-1.533429529,-1.752762267,-1.955955339,0.342661866
ALG10,-0.539772978,-0.684080283,-0.108133378,0.639555814
ALG10B,-1.108019338,-0.312357966,-0.919019121,-0.279179355
ALG11,-0.228731523,-1.598335871,0.563190971,0.608760604
ALG12,-1.133550541,-1.320204112,-1.503183717,1.691832246
ALG13,-2.780068955,-0.842761862,-2.037052055,1.168797191
ALG14,-2.68875708,-0.796816947,-0.243261578,-0.129037279
ALG1L,-0.578455171,-2.483575798,-0.860673716,2.299185543
ALG2,-2.129703421,-0.486760283,-2.687113329,-0.325368589
ALG3,-1.190146069,-0.760603717,-0.593873921,1.077194105
ALG5,-2.068277113,-1.055140241,-0.931534269,0.841713019
ALG6,-0.111228282,-1.169706834,-0.009417471,0.942653207
ALG8,-0.060552052,-1.985349756,0.640755304,2.489721012
ALG9,-0.980103185,-1.50565687,-1.328999026,1.912629152
ALK,-1.118688734,-0.161337822,-1.216923897,0.165455459
ALKBH1,-0.267137988,-1.571273851,-0.160879635,1.627091005
ALKBH2,-0.714590886,-0.324818772,-0.477987207,0.514928599
ALKBH3,-0.326103173,-1.33500359,-0.51808758,1.649392559
ALKBH4,-0.307797214,-1.126314088,-0.197179133,0.465584703
ALKBH5,-2.736949881,-0.301596543,-3.074617161,-1.014560141
ALKBH6,-0.337617416,-0.853531412,-0.290805199,1.178877971
ALKBH7,-1.15886955,-1.370460632,-0.820604012,0.4763155
ALKBH8,-1.092035685,-0.406057024,-0.389873107,-0.268491809
ALLC,-1.134802761,-0.39367421,-1.50513686,0.483337246
ALMS1,-1.737362519,-2.00212411,0.050993713,2.513585394
ALOX12,-2.034569316,-0.601612427,-1.43921364,0.076667245
ALOX12B,-0.231610178,-1.93768371,0.743940728,1.084540777
ALOX15,-0.720228919,-0.314514358,-0.884657604,0.028240246
ALOX15B,-0.726622954,-0.701586405,-1.029903356,0.8754446
ALOX5,-1.376345178,-0.459888135,-0.890672507,-0.023559055
ALOX5AP,-0.584717883,-0.772865328,0.0354317,0.587379524
ALOXE3,-0.797954886,-0.317800629,-0.94875646,0.086384343
ALPI,-0.498612784,-1.561731407,0.5449914,0.767893569
ALPK1,-0.776022634,-0.744676968,-0.167002387,0.226735788
ALPK2,-0.719511131,-0.839001753,0.061830581,0.175439222
ALPK3,-0.474835803,-0.910774809,-0.393469689,0.693094282
ALPL,-0.243704665,-0.836051377,-0.318617843,0.578196229
ALPP,-0.686875297,-0.465796223,-0.255217545,0.192855273
ALPPL2,-0.685870657,-0.761108365,-0.790586872,1.077880235
ALS2,-0.303721079,-0.828215654,-0.448607324,1.152083426
ALS2CL,-0.103547957,-1.752076572,0.183898826,1.594264408
ALS2CR11,-0.459906331,-0.585576475,-0.411008554,0.256555671
ALS2CR12,-1.072296167,-1.042496473,-0.45017663,0.753281321
ALX1,-1.749198769,-0.201721183,-1.46640973,-0.529216118
ALX3,-0.194511287,-1.077260158,0.034465935,1.431330208
ALX4,-0.848036166,-0.243865351,-1.178650398,-0.024211959
ALYREF,-0.446011768,-0.671386588,-0.633933945,0.970545398
AMACR,-0.798351731,-1.722192067,0.631161259,1.089155135
AMBN,-0.865458801,-1.165708641,0.30985418,0.610445035
AMBP,-0.595624341,-1.223549935,0.032912637,0.113700717
AMBRA1,-4.972805622,-0.002648152,-5.201340044,-2.367998726
AMD1,-3.046861257,-0.072004893,-1.187670849,-0.759753697
AMDHD1,-1.92547151,-0.061498858,-1.632683728,-0.73804283
AMDHD2,-1.552943697,-0.566209284,-1.350619481,0.808801923
AMELX,-0.115243963,-2.144704409,0.765695012,1.589638277
AMELY,-0.236492892,-1.067307458,-0.326389058,1.089525454
AMER1,-2.311225812,-1.737362519,-2.029477736,0.331731253
AMER2,-1.988455396,-1.652694498,-1.81400852,2.091210084
AMER3,-0.55621517,-1.1666671,-0.603082852,1.524566444
AMFR,-0.12359997,-1.271447334,0.374778934,1.10668592
AMH,-1.678020262,-0.909768989,-2.132721911,0.71215777
AMHR2,-0.399910173,-0.818030411,0.071075185,0.95666061
AMICA1,-0.372045653,-0.49391709,-0.297236293,0.75498235
AMIGO1,-0.054018686,-2.126380165,0.477590761,1.512758933
AMIGO2,-0.451308369,-0.953611483,-0.000116621,0.897931808
AMIGO3,-0.645749143,-0.391507599,-0.641860994,0.584877742
AMMECR1,-0.687328904,-0.322385075,-0.918525832,0.51071538
AMMECR1L,-1.637602246,-0.712118537,-2.082660358,0.003101309
AMN,-2.063358386,-0.308807356,-2.005303752,0.488767244
AMN1,-1.424180489,-0.440949923,-1.71190803,0.684274237
AMOT,-1.013860548,-1.277872675,-0.379716292,1.602062778
AMOTL1,-0.660439757,-0.554214656,-0.160212966,0.196635654
AMOTL2,-1.373657582,-1.828647354,-0.678451942,2.293083806
AMPD1,-0.753699221,-0.459054791,-0.262920501,0.011084274
AMPD2,-0.568499227,-0.950759019,0.167565844,0.388595817
AMPD3,-1.560177346,-0.654121202,-0.530913019,-0.308005175
AMPH,-0.491493678,-0.458558461,-0.263462727,0.244783155
AMT,-0.724540638,-0.660080258,-0.414651027,0.330314632
AMTN,-0.090418285,-3.178118351,-0.001173579,4.066302649
AMY1A,-0.539931782,-1.203604546,-0.078901074,0.773413317
AMY1B,-0.539931782,-1.203604546,-0.078901074,0.773413317
AMY1C,-0.539931782,-1.203604546,-0.078901074,0.773413317
AMY2A,-1.107862367,-0.533304806,-0.26384734,-0.115535274
AMY2B,-0.607932986,-0.505801907,-0.897646175,0.770815142
AMZ1,-0.561639762,-0.600027621,-0.840813453,0.889241313
AMZ2,-0.494284961,-0.447486612,-0.753570827,0.59710161
ANAPC1,-0.210760896,-1.136985958,0.292124948,1.134629585
ANAPC10,-0.776419371,-0.142588707,-0.844706082,-0.040896168
ANAPC11,-0.366326865,-0.934579422,0.156317062,0.949164093
ANAPC13,-0.343882663,-0.924073293,-0.319340021,0.824385665
ANAPC15,-2.533424391,-0.387570433,-3.212849639,0.459102751
ANAPC16,-0.09551892,-3.008916416,0.557954347,2.222991083
ANAPC2,-1.697101231,-0.110672073,-1.818197195,-0.226054408
ANAPC4,-1.48648119,-0.148430888,-1.899821332,-0.019773437
ANAPC5,-0.879487179,-0.482354502,-0.236786164,-0.120864781
ANAPC7,-0.598740399,-0.559287186,-0.886091552,0.838406252
ANG,-0.905922809,-0.543899645,-0.354253871,-0.007683301
ANGEL1,-0.42502975,-0.839415393,-0.178602768,0.662626722
ANGEL2,-0.751353545,-0.265089409,-0.854330294,0.184089699
ANGPT1,-0.640047785,-0.799553194,-0.157535843,0.073852441
ANGPT2,-0.887376413,-0.88848333,0.122521241,0.371981158
ANGPT4,-0.614164109,-0.653873539,-0.905445662,0.47021794
ANGPTL1,-0.557965668,-1.418061835,0.033891812,0.718485415
ANGPTL2,-0.518083883,-0.660715164,-0.288950762,0.908489609
ANGPTL3,-0.57697524,-0.276413707,-0.519480826,0.168262363
ANGPTL4,-0.350015384,-0.729909576,-0.554200402,0.724891995
ANGPTL5,-0.897550241,-0.551926891,-0.162204833,-0.069440713
ANGPTL6,-1.102694695,-0.333740927,-1.173923751,0.528656564
ANGPTL7,-0.289779722,-1.210341724,-0.138718233,0.494526924
ANHX,-2.087447234,-0.429506542,-0.690353553,-0.522768563
ANK1,-0.627079477,-0.573159989,-0.212249904,0.085618231
ANK2,-0.577769421,-0.425314757,-0.586204284,0.612999772
ANK3,-0.569777656,-0.983391223,0.079245989,0.427285757
ANKAR,-0.369156615,-0.838847995,0.08713967,0.623307802
ANKDD1A,-0.923871807,-0.80685363,-1.264857023,0.582812415
ANKDD1B,-1.327760835,-0.600811485,-0.699310687,0.070718037
ANKEF1,-0.362439046,-0.616689143,-0.099936005,0.380853992
ANKFN1,-0.66274811,-0.700672704,-0.317258048,0.406625414
ANKFY1,-0.801246165,-1.271010474,-0.061660509,0.239874516
ANKH,-0.461030826,-1.449245951,-0.487256943,1.843817247
ANKHD1,-1.548755125,-0.448767641,-0.537272203,-0.185976717
ANKHD1-EIF4EBP3,-1.619001169,-0.239326162,-0.95436921,-0.253302478
ANKIB1,-0.633465944,-0.680933743,-0.929088766,0.98270258
ANKK1,-1.168222286,-1.642528595,0.082612625,0.172570269
ANKLE1,-0.789608183,-0.799681246,-0.632391062,1.119742891
ANKLE2,-0.781621246,-0.302261324,-0.764821344,0.184651604
ANKMY1,-0.344906096,-0.734700435,-0.299362532,0.534120632
ANKMY2,-0.14352308,-1.44000233,0.47646506,0.91699828
ANKRA2,-0.34475376,-0.828995029,-0.335568255,0.580035864
ANKRD1,-0.695229179,-0.412079745,-0.378142572,0.024303317
ANKRD10,-0.44958233,-0.636054597,-0.337222237,0.93140979
ANKRD11,-1.999627284,-0.160083357,-2.537760615,-0.58660894
ANKRD12,-0.487825575,-0.32858386,-0.472500301,0.266257356
ANKRD13A,-0.241438364,-0.889563127,0.123386869,0.582361763
ANKRD13B,-1.246983096,-0.262312708,-1.095627526,0.060810836
ANKRD13C,-0.943575921,-0.411998291,-0.966194419,0.155031683
ANKRD13D,-1.086458356,-0.611407227,-0.779191946,0.903275461
ANKRD16,-0.717121288,-0.569107909,-0.578242531,0.035680527
ANKRD17,-0.135258877,-2.235189346,0.6095527,1.663238184
ANKRD18A,-1.084305131,-0.419226858,-0.95909348,-0.199995315
ANKRD2,-0.415241775,-0.749287092,0.016498242,0.310134336
ANKRD20A1,-0.803454881,-0.552219588,-0.463475543,-0.06404604
ANKRD20A2,-0.847225191,-0.552219588,-0.463475543,-0.098214872
ANKRD20A3,-0.652562171,-0.552219588,-0.463475543,0.505613201
ANKRD20A4,-0.370070431,-0.757885988,-0.398050743,1.073589513
ANKRD22,-0.528211533,-0.962422339,-0.281242455,0.357193028
ANKRD23,-0.527394966,-0.555574296,-0.79789543,0.752007095
ANKRD24,-0.202049388,-1.030702707,0.041709183,1.099425488
ANKRD26,-0.700030098,-0.898577335,-0.148036134,0.020261679
ANKRD27,-0.786846282,-0.200719089,-1.108506101,-0.010811054
ANKRD28,-1.306198415,-0.480274147,-0.311297948,-0.229406684
ANKRD29,-0.182275895,-0.84310507,-0.256191203,0.960907377
ANKRD30A,-1.504289758,-0.254556782,-0.63872457,-0.513749329
ANKRD30B,-1.114465027,-0.507203742,-0.209784139,0.165894144
ANKRD31,-0.202466629,-1.098559018,0.003370562,0.948595928
ANKRD32,-1.076453787,-0.356065329,-0.449308967,0.164517558
ANKRD33,-0.617419703,-0.966987442,-0.186975807,0.094127453
ANKRD33B,-0.587693743,-1.203196903,0.200749511,0.531457839
ANKRD34A,-0.992281618,-0.799611296,-1.344731401,0.914572204
ANKRD34B,-0.642472304,-0.957211604,0.015225981,0.614015616
ANKRD34C,-0.562634199,-1.037132114,0.005978178,0.721757956
ANKRD35,-0.519084251,-0.719608997,-0.444549938,0.258318946
ANKRD36,-1.509698353,-0.342778222,-0.731472087,-0.211122806
ANKRD36C,-0.964344956,-0.459989538,-0.393479618,-0.094589689
ANKRD37,-0.441097372,-0.48274343,-0.236483836,0.647973336
ANKRD39,-1.020963889,-0.408430187,-0.617682954,-0.222256505
ANKRD40,-0.452947617,-0.669237409,-0.700014986,0.769843965
ANKRD42,-0.165429758,-1.505721304,-0.21825497,1.076106742
ANKRD44,-0.640162785,-0.306837651,-0.46822243,0.073773186
ANKRD45,-0.472113637,-1.032831794,-0.27845353,0.879462403
ANKRD46,-0.89122132,-0.520352594,-0.19605033,0.001361901
ANKRD49,-0.687006031,-0.483492442,-0.717740947,0.740626559
ANKRD50,-1.019245665,-0.257612507,-0.829731428,0.277313162
ANKRD52,-1.003555516,-0.232365958,-0.850831585,0.296364546
ANKRD53,-0.423179204,-1.809873266,0.677509633,0.88691958
ANKRD54,-0.410692757,-0.70654706,-0.467152139,0.664565907
ANKRD55,-0.619422624,-0.761473575,-0.073822371,0.251067542
ANKRD6,-0.512032507,-0.627697362,-0.777533369,0.608142704
ANKRD60,-0.902051806,-0.668221103,-0.179231002,0.392236135
ANKRD62,-0.445463528,-0.709421989,-0.563719991,0.344406167
ANKRD63,-1.301118246,-0.845249208,-0.439789497,-0.255998114
ANKRD65,-0.356865699,-1.072919313,-0.115976195,0.934211319
ANKRD66,-0.790535004,-0.841967916,-0.447126304,0.304983465
ANKRD7,-0.352150912,-0.594184803,-0.151358439,0.882229908
ANKRD9,-1.405990464,-0.330308048,-0.956820337,-0.260179356
ANKS1A,-0.465539807,-1.57009694,0.094286522,0.262814781
ANKS1B,-0.567483745,-1.308467956,0.209105003,1.550520018
ANKS3,-0.648928121,-0.460872497,-0.793628059,0.331408381
ANKS4B,-0.615190097,-1.231794425,0.161006704,0.426513954
ANKS6,-0.705399421,-0.922047508,0.146996804,0.481020843
ANKUB1,-0.458875288,-1.340228653,-0.038033263,0.391411157
ANKZF1,-0.144115286,-1.465052136,0.478779468,1.21769526
ANLN,-1.320563886,-0.211126754,-1.149638592,0.074284704
ANO1,-0.414973154,-0.605356483,-0.489178735,0.310269032
ANO10,-0.520289783,-0.84038801,0.085108688,0.805727148
ANO2,-0.189525938,-1.029280492,-0.041805038,1.37632196
ANO3,-1.824496536,-0.342476562,-0.993247253,-0.355807725
ANO4,-0.95684777,-0.501952548,-0.992873387,0.765605757
ANO5,-0.594162994,-0.791849934,-0.34851316,0.991526446
ANO6,-0.612869433,-0.730367058,-0.341202276,1.041287851
ANO7,-0.151471252,-2.35964032,0.475305576,1.758426769
ANO8,-1.947826808,-0.054848838,-2.092564576,-0.155511244
ANO9,-0.508429808,-0.702694033,-0.304757386,0.202175371
ANOS1,-0.2863359,-1.503838817,0.333901197,0.582624415
ANP32A,-0.129508607,-1.557331324,0.542193379,1.364439556
ANP32B,-0.117524218,-1.577066384,-0.091973941,1.99877899
ANP32D,-0.648683587,-0.89418902,-0.177630817,0.10842746
ANP32E,-0.146329236,-1.749407464,0.64553791,1.054384482
ANPEP,-0.961160684,-0.501590898,-0.704661864,0.418511948
ANTXR1,-0.564698827,-0.507293135,-0.672600798,0.706927555
ANTXR2,-1.05491392,-0.713289376,-0.48415803,0.269840005
ANXA1,-1.089682167,-0.236233885,-1.149710522,0.093451338
ANXA10,-0.451567865,-0.85653805,0.099416168,0.462521853
ANXA11,-0.630666358,-0.690026786,-0.413844737,0.667378255
ANXA13,-1.020122783,-0.718862858,-1.375449334,0.497025832
ANXA2,-0.299818771,-1.445705769,0.091164394,1.069887796
ANXA2R,-0.719445889,-1.052571417,0.236035361,0.333829848
ANXA3,-0.820503207,-0.850648214,-0.313132344,0.338950426
ANXA4,-0.658863196,-0.564427772,-0.95868122,0.84481421
ANXA5,-0.496820492,-0.977138038,-0.291865038,0.31486061
ANXA6,-0.362282844,-0.70960773,-0.536682182,0.798489464
ANXA7,-0.568433612,-0.638257501,-0.323353889,0.139559342
ANXA8,-0.858513916,-0.293636534,-0.990681339,-0.091660941
ANXA8L1,-0.662722627,-0.367047824,-0.962924254,0.242899209
ANXA9,-0.253382789,-0.701245465,-0.214675589,0.559454187
AOAH,-0.439835121,-0.965525564,-0.28623716,0.533747676
AOC1,-0.485088159,-0.730942405,-0.600122461,1.04199811
AOC2,-0.457748981,-0.536660746,-0.350814691,0.564833984
AOC3,-0.977175069,-0.354968796,-0.829259022,-0.19219658
AOX1,-0.330226245,-0.610787922,-0.443394777,0.902280686
AP1AR,-0.650099825,-0.480354703,-0.948302274,0.490626639
AP1B1,-0.67233721,-0.780410693,0.041586814,0.399994726
AP1G1,-0.595376926,-0.719762523,-0.006333075,0.113869188
AP1G2,-0.133770434,-0.945735848,-0.1376237,1.284052156
AP1M1,-0.942846795,-0.404081367,-0.976584845,-0.151975647
